,Unnamed: 0,id,artists,name,decade,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,spotify_popularity
410,410,3lh3iiiJeiBXHSZw6u0kh6,Van Morrison,Into the Mystic - 2013 Remaster,1970,0.608,0.524,8,-10.266,1,0.0309,0.367,0.00254,0.115,0.797,86.204,205613,4,72.0
411,411,3RNyGLgSvmVRZ7xKUp8Wgd,Mungo Jerry,In the Summertime,1970,0.642,0.65,4,-8.567,1,0.0623,0.66,0.0,0.14,0.973,164.421,215800,4,68.0
412,412,0PDCewmZCp0P5s00bptcdd,Natalie Cole,This Will Be (An Everlasting Love),1970,0.685,0.623,8,-11.146,1,0.042,0.228,0.00234,0.0295,0.896,126.739,171960,4,72.0
413,413,0HOrDVS349XFcpCYsO2hAP,Bachman-Turner Overdrive,You Ain't Seen Nothing Yet,1970,0.475,0.439,11,-15.039,0,0.0427,0.000146,0.000277,0.223,0.76,118.392,234867,4,71.0
414,414,3XIEWK1V9n25PS9Vb6axj5,Patrick Hernandez,Born to Be Alive - The Original,1970,0.704,0.868,2,-5.808,1,0.0315,0.0834,0.0,0.206,0.808,131.468,188133,4,71.0
415,415,6HSXNV0b4M4cLJ7ljgVVeh,Bob Dylan,Knockin' On Heaven's Door,1970,0.513,0.396,7,-13.061,1,0.0299,0.251,0.177,0.11,0.229,140.208,149880,4,72.0
416,416,4z7maGZkAonDlXlwo8q69f,Rod Stewart,Da Ya Think I'm Sexy?,1970,0.715,0.689,2,-8.065,0,0.029,0.0143,0.000192,0.111,0.852,111.504,331333,4,71.0
417,417,1GcVa4jFySlun4jLSuMhiq,The Rolling Stones,Angie,1970,0.429,0.554,9,-6.128,0,0.0291,0.67,0.000152,0.105,0.407,136.302,272000,4,71.0
418,418,6kooDsorCpWVMGc994XjWN,Ram Jam,Black Betty,1970,0.465,0.907,11,-6.404,0,0.113,0.0241,0.00118,0.13,0.681,117.293,238973,4,70.0
419,419,4nXkbcTj3nyww1cHkw5RAP,The Doobie Brothers,Long Train Runnin',1970,0.575,0.912,7,-7.275,0,0.0393,0.0916,0.00211,0.0562,0.843,117.399,207267,4,71.0
420,420,5IKLwqBQG6KU6MP2zP80Nu,Sister Sledge,We Are Family - 1995 Remaster,1970,0.784,0.893,7,-5.153,0,0.0923,0.3,1.57e-05,0.272,0.819,118.738,216733,4,70.0
421,421,1oht5GevPN9t1T3kG1m1GO,James Taylor,Fire and Rain - 2019 Remaster,1970,0.597,0.271,5,-17.293,1,0.0394,0.766,0.0119,0.0933,0.338,76.271,203613,4,71.0
422,422,4ZoBC5MhSEzuknIgAkBaoT,Billy Joel,My Life,1970,0.741,0.647,2,-12.878,1,0.0427,0.108,0.00139,0.0555,0.804,131.097,284000,4,70.0
423,423,6SR0dDuXH2vtgBfMLrivKV,Bob Marley & The Wailers,One Love / People Get Ready - Medley,1970,0.67,0.516,10,-9.598,1,0.366,0.0673,0.0,0.0674,0.939,154.186,172933,4,71.0
424,424,4pNiE4LCVV74vfIBaUHm1b,Stevie Wonder,Sir Duke,1970,0.588,0.568,6,-9.766,1,0.0672,0.16,0.0,0.0792,0.952,106.938,232760,4,71.0
425,425,3WMbD1OyfKuwWDWMNbPQ4g,Boney M.,Daddy Cool,1970,0.763,0.777,5,-6.932,0,0.0364,0.281,0.79,0.134,0.929,124.431,208600,4,71.0
426,426,3gsCAGsWr6pUm1Vy7CPPob,Roberta Flack,Killing Me Softly With His Song,1970,0.476,0.381,5,-10.238,0,0.0342,0.727,0.0,0.0614,0.33,121.948,286920,4,71.0
427,427,3qI94hINNNeb4S7xQi18lS,The Jacksons,Blame It on the Boogie,1970,0.774,0.641,1,-10.193,1,0.0799,0.0765,0.0,0.0867,0.875,113.256,214200,4,70.0
428,428,6rovOdp3HgK1DeAMYDzoA7,Rod Stewart,Maggie May,1970,0.605,0.574,2,-10.536,1,0.0377,0.559,0.113,0.0684,0.543,129.449,350267,4,70.0
429,429,0cKk8BKEi7zXbdrYdyqBP5,The Who,Behind Blue Eyes,1970,0.394,0.622,4,-8.258,0,0.0336,0.213,4.45e-05,0.0892,0.342,126.844,221427,4,70.0
430,430,6Vjk8MNXpQpi0F4BefdTyq,Led Zeppelin,Kashmir - Remaster,1970,0.483,0.615,2,-8.538,1,0.0497,0.452,0.000414,0.0512,0.594,80.576,517125,3,70.0
431,431,5HQEmiV2lKnSO6qa2fsR7x,10cc,I'm Not In Love,1970,0.404,0.523,4,-15.7,1,0.0575,0.685,0.000498,0.282,0.164,133.738,366640,4,69.0
432,432,7MF7QAodbGzNYav5ZfIhAY,Gladys Knight & The Pips,Midnight Train to Georgia,1970,0.595,0.379,10,-12.058,0,0.0454,0.271,2.81e-05,0.1,0.448,92.006,279333,4,70.0
433,433,608xszaAxVh4m7NcKJiAbF,Eagles,One of These Nights - 2013 Remaster,1970,0.655,0.606,7,-10.385,1,0.0285,0.0603,0.0789,0.0757,0.765,110.061,291686,4,70.0
434,434,3uz0O62HqYoyRiWZjS61KK,KISS,Detroit Rock City,1970,0.479,0.847,0,-11.036,0,0.0984,0.00884,0.000206,0.144,0.317,90.654,228560,4,68.0
435,435,49MHCPzvMLXhRjDantBMVH,Billy Joel,Just the Way You Are,1970,0.589,0.453,7,-8.912,1,0.0397,0.703,2.54e-05,0.134,0.513,139.148,290573,4,71.0
436,436,2g7gviEeJr6pyxO7G35EWQ,Meat Loaf,Paradise By the Dashboard Light,1970,0.326,0.872,2,-7.602,1,0.122,0.214,0.0,0.461,0.492,173.381,508333,4,70.0
437,437,4fUU9WKxEgJXyrZJsUA2iP,The Marshall Tucker Band,Can't You See,1970,0.406,0.713,7,-5.49,1,0.0348,0.276,0.00354,0.112,0.577,164.444,365093,4,68.0
438,438,1H4idkmruFoJBg1DvUv2tY,Wings,Band On The Run - Remastered 2010,1970,0.479,0.601,7,-8.806,1,0.0318,0.0832,0.00142,0.11,0.669,124.966,313027,4,70.0
439,439,76TZCvJ8GitQ2FA1q5dKu0,Simon & Garfunkel,The Boxer,1970,0.439,0.488,11,-14.464,1,0.0615,0.702,0.000339,0.16,0.629,93.017,308520,4,70.0
440,440,28285KFbyCq8sJofn58qlD,The O'Jays,Love Train,1970,0.743,0.572,0,-9.627,1,0.0493,0.186,1.44e-05,0.163,0.675,122.658,178400,4,69.0
441,441,4UDmDIqJIbrW0hMBQMFOsM,Bee Gees,Stayin' Alive,1970,0.707,0.535,10,-19.793,0,0.0436,0.113,0.00615,0.0884,0.641,103.644,92867,4,75.0
442,442,2yBVeksU2EtrPJbTu4ZslK,The Doobie Brothers,What a Fool Believes,1970,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,223867,4,69.0
443,443,2M2WJ7gBlcKNxdhyfPp9zY,The Emotions,Best of My Love,1970,0.784,0.713,0,-6.865,1,0.0339,0.447,0.14,0.0904,0.97,115.443,220560,4,69.0
444,444,0UAJH0k4k3slcE83a9UGCe,The Kinks,Lola,1970,0.474,0.917,9,-4.19,1,0.0395,0.582,0.231,0.201,0.902,152.113,241040,4,45.0
445,445,1IqFh00G2kvvMm8pRMpehA,Janis Joplin,Me and Bobby McGee,1970,0.43,0.463,2,-10.96,1,0.0442,0.303,5.84e-05,0.152,0.66,93.405,271333,4,69.0
446,446,0s1aSsYlLIEiy16LjFWbdp,Steely Dan,Dirty Work,1970,0.631,0.354,1,-11.112,1,0.0313,0.795,0.000107,0.0879,0.522,73.007,188693,4,67.0
447,447,3M8FzayQWtkvOhqMn2V4T2,Bill Withers,Lean on Me,1970,0.619,0.22,0,-13.843,1,0.0672,0.782,1.19e-05,0.124,0.426,75.143,258835,4,69.0
448,448,6l8EbYRtQMgKOyc1gcDHF9,Simon & Garfunkel,Bridge Over Troubled Water,1970,0.149,0.206,3,-13.888,1,0.0323,0.822,0.000649,0.115,0.264,79.764,293120,4,70.0
449,449,3ZE3wv8V3w2T2f7nOCjV0N,David Bowie,Life on Mars? - 2015 Remaster,1970,0.442,0.384,10,-14.635,1,0.0414,0.639,7.7e-05,0.0539,0.216,123.281,235987,4,70.0
450,450,2tUBqZG2AbRi7Q0BIrVrEj,Whitney Houston,I Wanna Dance with Somebody (Who Loves Me),1980,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818,291293,4,80.0
451,451,4gitetlGHZ9LfuJhwUhEhF,Olivia Newton-John,Physical - Remastered 2021,1980,0.84,0.728,4,-8.473,0,0.0436,0.127,0.00114,0.114,0.74,124.066,225993,4,68.0
452,452,1Jj6MF0xDOMA3Ut2Z368Bx,Cyndi Lauper,Time After Time,1980,0.724,0.436,0,-9.321,1,0.0282,0.576,1.19e-06,0.0908,0.324,130.439,243067,4,71.0
453,453,2WfaOiMkCvy7F5fcp2zZ8L,a-ha,Take on Me,1980,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,225280,4,84.0
454,454,2vz1CsL5WBsbpBcwgboTAw,Kenny Loggins,"Footloose - From ""Footloose"" Soundtrack",1980,0.583,0.905,2,-6.132,1,0.0733,0.0984,0.00019,0.0593,0.646,173.982,226827,4,73.0
455,455,0SNGe4xksgp7CGnY5kMXOJ,The Police,Every Breath You Take,1980,0.822,0.478,1,-8.746,1,0.0343,0.559,0.0073,0.0813,0.722,117.394,251573,4,68.0
456,456,2wSAWEYUHkt92X4SBAPqZE,Culture Club,Karma Chameleon - Remastered 2002,1980,0.668,0.73,10,-7.182,1,0.0366,0.225,0.0,0.188,0.894,92.049,252773,4,74.0
457,457,5ChkMS8OtdzJeqyybCc9R5,Michael Jackson,Billie Jean,1980,0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0158,0.0359,0.847,117.046,293827,4,84.0
458,458,15MJ5NThPjj6xhPcts8MiY,Berlin,"Take My Breath Away - Love Theme from ""Top Gun""",1980,0.497,0.719,6,-9.397,1,0.0266,0.0613,0.0,0.411,0.547,95.769,255733,4,75.0
459,459,0GONea6G2XdnHWjNZd6zt3,Bryan Adams,Summer Of '69,1980,0.508,0.834,2,-6.205,1,0.0386,0.0183,0.0,0.0732,0.774,139.131,216053,4,81.0
460,460,3koCCeSaVUyrRo3N2gHrd8,"Earth, Wind & Fire",Let's Groove,1980,0.869,0.648,11,-8.698,0,0.0633,0.121,2.17e-05,0.126,0.9,125.035,339320,4,77.0
461,461,1jDJFeK9x3OZboIAHsY9k2,Elton John,I'm Still Standing,1980,0.504,0.904,6,-6.863,1,0.179,0.356,0.121,0.14,0.772,176.808,183440,4,84.0
462,462,4kOfxxnW1ukZdsNbCKY9br,Tina Turner,What's Love Got to Do with It,1980,0.851,0.406,1,-11.631,1,0.0661,0.219,6.41e-06,0.0853,0.792,97.84,226880,4,69.0
463,463,4giIdAr7Plyu5LQzBOR4FP,Lionel Richie,All Night Long - Single Version,1980,0.744,0.583,1,-12.595,1,0.0427,0.152,8.54e-05,0.0248,0.851,108.794,260493,4,61.0
464,464,4y1LsJpmMti1PfRQV9AWWe,Cyndi Lauper,Girls Just Want to Have Fun,1980,0.71,0.799,6,-4.897,1,0.0328,0.22,0.000602,0.349,0.725,120.372,238267,4,78.0
465,465,4zdspHPxpExPiU8RolxBUH,Olivia Newton-John & Electric Light Orchestra,Xanadu,1980,0.652,0.654,6,-7.679,1,0.0275,0.186,0.0,0.162,0.708,127.555,208507,4,55.0
466,466,29d0nY7TzCoi22XBqDQkiP,Kate Bush,Running Up That Hill (A Deal With God) - 2018 Remaster,1980,0.625,0.533,10,-11.903,0,0.0596,0.659,0.00266,0.0546,0.139,108.296,300840,4,82.0
467,467,4RvWPyQ5RL0ao9LPZeSouE,Tears For Fears,Everybody Wants To Rule The World,1980,0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067,251489,4,86.0
468,468,37ZJ0p5Jm13JPevGcx4SkF,Bon Jovi,Livin' On A Prayer,1980,0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511,249293,4,84.0
469,469,08mG3Y1vljYA6bvDt4Wqkj,AC/DC,Back In Black,1980,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,255493,4,83.0
470,470,2374M0fQpWi3dLnB54qaLX,TOTO,Africa,1980,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,295893,4,82.0
471,471,1TfqLAPs4K3s2rJMoCokcS,Eurythmics & Annie Lennox & Dave Stewart,Sweet Dreams (Are Made of This) - Remastered,1980,0.692,0.711,0,-7.498,0,0.0317,0.225,0.0,0.12,0.875,125.135,216933,4,82.0
472,472,1OOtq8tRnDM8kG2gqUPjAj,Michael Jackson,Beat It,1980,0.779,0.867,3,-3.704,0,0.0457,0.0491,7.98e-06,0.197,0.915,138.858,258040,4,81.0
473,473,39shmbIHICJ2Wxnk1fPSdz,The Clash,Should I Stay or Should I Go - Remastered,1980,0.743,0.836,2,-6.465,1,0.116,0.0804,0.0,0.384,0.82,113.375,188987,4,79.0
474,474,4cOdK2wGLETKBW3PvgPWqT,Rick Astley,Never Gonna Give You Up,1980,0.721,0.939,8,-11.823,1,0.0376,0.115,3.79e-05,0.108,0.914,113.309,213573,4,79.0
475,475,05wIrZSwuaVWhcv5FfqeH0,Katrina & The Waves,Walking On Sunshine,1980,0.596,0.869,10,-11.97,1,0.037,0.0116,0.173,0.0678,0.944,109.902,238733,4,78.0
476,476,0ikz6tENMONtK6qGkOrU3c,Wham!,Wake Me Up Before You Go-Go,1980,0.62,0.573,0,-11.893,1,0.0423,0.271,0.0,0.0607,0.897,81.548,231333,4,78.0
477,477,0rmGAIH9LNJewFw7nKzZnc,Bon Jovi,You Give Love A Bad Name,1980,0.541,0.96,0,-2.947,0,0.0505,0.0663,2.25e-06,0.344,0.812,122.803,222707,4,81.0
478,478,54bm2e3tk8cliUz3VSdCPZ,Metallica,Master of Puppets (Remastered),1980,0.539,0.828,4,-9.108,0,0.035,0.00067,0.421,0.154,0.562,105.25,515387,4,75.0
479,479,5zA8vzDGqPl2AzZkEYQGKh,Billy Joel,Uptown Girl,1980,0.701,0.944,4,-2.986,1,0.0455,0.0755,0.0,0.601,0.792,128.993,197707,4,78.0
480,480,4jDmJ51x1o9NZB5Nxxc7gY,George Michael,Careless Whisper,1980,0.574,0.628,2,-8.815,0,0.036,0.13,0.0,0.271,0.803,153.119,300107,4,79.0
481,481,6ADSaE87h8Y3lccZlBJdXH,U2,With Or Without You - Remastered,1980,0.54,0.429,2,-11.822,1,0.0285,0.000202,0.355,0.141,0.113,110.171,295516,4,78.0
482,482,5O4erNlJ74PIF6kGol1ZrC,Bob Marley & The Wailers,Could You Be Loved,1980,0.916,0.72,0,-8.548,1,0.1,0.36,0.00016,0.0958,0.76,103.312,237000,4,77.0
483,483,0cGG2EouYCEEC3xfa0tDFV,Soft Cell,Tainted Love,1980,0.5,0.501,0,-8.284,0,0.0376,0.462,0.0,0.26,0.623,144.438,153800,4,78.0
484,484,7snQQk1zcKl8gZ92AnueZW,Guns N' Roses,Sweet Child O' Mine,1980,0.446,0.952,6,-5.321,1,0.0523,0.0901,0.0857,0.112,0.624,125.303,356067,4,77.0
485,485,7FwBtcecmlpc1sLySPXeGE,Bruce Springsteen,Dancing In the Dark,1980,0.527,0.942,1,-5.64,0,0.0366,0.0115,0.0,0.188,0.495,148.723,241307,4,77.0
486,486,7N3PAbqfTjSEU1edb2tY8j,Van Halen,Jump - 2015 Remaster,1980,0.572,0.835,0,-6.219,1,0.0317,0.171,0.000377,0.0702,0.795,129.981,241600,4,77.0
487,487,1JLn8RhQzHz3qDqsChcmBl,Foreigner,I Want to Know What Love Is - 1999 Remaster,1980,0.477,0.471,6,-10.036,1,0.0277,0.193,1.76e-06,0.131,0.423,81.204,304787,4,78.0
488,488,6imjJij6aCM0IbbODUzJQn,Mötley Crüe,Kickstart My Heart,1980,0.465,0.977,7,-3.839,0,0.175,0.00111,0.00298,0.201,0.233,89.535,284027,4,77.0
489,489,3MrRksHupTVEQ7YbA0FsZK,Europe,The Final Countdown,1980,0.529,0.843,6,-6.908,0,0.0616,0.0628,0.000827,0.0608,0.188,117.662,310333,4,77.0
490,490,22sLuJYcvZOSoLLRYev1s5,Madonna,Material Girl,1980,0.742,0.883,0,-3.419,1,0.0329,0.333,7.51e-06,0.0964,0.978,136.506,240280,4,75.0
491,491,2bCQHF9gdG5BNDVuEIEnNk,Michael Jackson,Smooth Criminal - 2012 Remaster,1980,0.853,0.981,8,-3.947,1,0.0751,0.247,0.468,0.306,0.595,118.193,257760,4,79.0
492,492,4gvea7UlDkAvsJBPZAd4oB,Don Henley,The Boys Of Summer,1980,0.516,0.549,6,-13.741,1,0.0373,0.501,0.00572,0.184,0.907,176.941,288733,4,76.0
493,493,2M9ro2krNb7nr7HSprkEgo,Tracy Chapman,Fast Car,1980,0.711,0.292,4,-15.523,0,0.037,0.313,0.0,0.131,0.194,103.951,296800,4,77.0
494,494,4o6BgsqLIBViaGVbx5rbRk,Daryl Hall & John Oates,You Make My Dreams (Come True),1980,0.751,0.501,5,-12.151,1,0.0551,0.234,0.112,0.0467,0.902,167.057,190627,4,77.0
495,495,0WQiDwKJclirSYG9v5tayI,The Smiths,There Is a Light That Never Goes Out - 2011 Remaster,1980,0.523,0.769,4,-5.855,1,0.0269,0.04,0.0,0.136,0.876,136.162,244587,4,79.0
496,496,5tVA6TkbaAH9QMITTQRrNv,Tom Petty,Free Fallin',1980,0.623,0.449,5,-13.333,1,0.0253,0.212,0.0,0.0613,0.572,84.383,256000,4,76.0
497,497,34x6hEJgGAOQvmlMql5Ige,Kenny Loggins,"Danger Zone - From ""Top Gun"" Original Soundtrack",1980,0.544,0.897,3,-6.056,0,0.0471,0.241,0.0,0.13,0.647,157.17,215133,4,75.0
498,498,0odIT9B9BvOCnXfS0e4lB5,Kim Carnes,Bette Davis Eyes,1980,0.675,0.649,5,-10.271,1,0.0319,0.0204,0.0,0.0959,0.596,116.624,228000,4,76.0
499,499,6wpGqhRvJGNNXwWlPmkMyO,U2,I Still Haven't Found What I'm Looking For,1980,0.564,0.774,1,-9.424,1,0.0368,0.0135,0.00191,0.0861,0.657,100.894,277477,4,76.0
500,500,2Cdvbe2G4hZsnhNMKyGrie,Joan Jett & the Blackhearts,I Love Rock 'N Roll,1980,0.535,0.716,4,-5.025,1,0.0431,0.326,0.0,0.659,0.901,94.379,175173,4,76.0
501,501,7wuJGgpTNzbUyn26IOY6rj,Bonnie Tyler,Total Eclipse of the Heart,1980,0.431,0.723,8,-5.887,1,0.0568,0.145,0.0,0.374,0.19,130.141,267360,4,76.0
502,502,254bXAqt3zP6P50BdQvEsq,Fleetwood Mac,Everywhere - 2017 Remaster,1980,0.73,0.487,4,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965,226653,4,77.0
503,503,1ChulFMnwxoD74Me8eX2TU,Dead Or Alive,You Spin Me Round (Like a Record),1980,0.554,0.963,6,-3.762,0,0.035,0.000244,0.0702,0.431,0.918,128.175,195147,4,75.0
504,504,18AXbzPzBS8Y3AkgSxzJPb,Phil Collins,In The Air Tonight - 2015 Remastered,1980,0.446,0.239,0,-13.945,1,0.0316,0.551,4.1e-06,0.0697,0.298,189.507,336453,4,76.0
505,505,7HKez549fwJQDzx3zLjHKC,The Rolling Stones,Start Me Up - Remastered 2009,1980,0.631,0.932,5,-4.142,1,0.0354,0.0436,0.137,0.0918,0.971,122.429,213067,4,76.0
506,506,3X7uFMzJrEE0sxn62qd8Ch,Starship,Nothing's Gonna Stop Us Now,1980,0.643,0.802,6,-4.92,1,0.0227,0.0299,0.0,0.0719,0.53,95.99,270333,4,76.0
507,507,0QKfiqpEU4h9ycPSzIFwYe,Michael Sembello,Maniac,1980,0.617,0.533,3,-11.516,0,0.0651,0.0891,4.04e-06,0.0415,0.835,158.86,244707,4,75.0
508,508,2KH16WveTQWT6KOG9Rg6e2,Survivor,Eye of the Tiger,1980,0.817,0.599,0,-9.249,0,0.0328,0.132,0.000311,0.0873,0.548,108.873,245640,4,76.0
509,509,3L7RtEcu1Hw3OXrpnthngx,The Human League,Don't You Want Me,1980,0.731,0.738,9,-8.125,0,0.0377,0.184,0.0,0.214,0.958,117.656,236920,4,75.0
510,510,4w3tQBXhn5345eUXDGBWZG,Dolly Parton,9 to 5,1980,0.554,0.783,6,-5.852,1,0.0457,0.416,1.54e-06,0.631,0.813,105.39,162467,4,76.0
511,511,3fH4KjXFYMmljxrcGrbPj9,Simple Minds,Don't You (Forget About Me),1980,0.66,0.816,2,-6.61,1,0.0299,0.168,0.0181,0.0608,0.678,111.346,263040,4,75.0
512,512,1GeNWyZtCHbcp3ZWp8GTOO,Chris de Burgh,The Lady In Red,1980,0.548,0.294,10,-17.112,1,0.0333,0.332,3.34e-06,0.0392,0.491,76.698,256173,4,75.0
513,513,4YwbSZaYeYja8Umyt222Qf,Phil Collins,You Can't Hurry Love - 2016 Remaster,1980,0.62,0.936,7,-4.593,1,0.0308,0.0261,0.0,0.0679,0.763,97.527,175747,4,76.0
514,514,7Ewz6bJ97vUqk5HdkvguFQ,Bryan Adams,Heaven,1980,0.382,0.589,9,-7.315,0,0.0267,0.0465,0.0,0.122,0.335,140.059,243360,4,77.0
515,515,6OnfBiiSc9RGKiBKKtZXgQ,Starship,We Built This City,1980,0.661,0.908,5,-4.897,1,0.039,0.052,0.0,0.0708,0.656,144.091,296080,4,75.0
516,516,4ByEFOBuLXpCqvO1kw8Wdm,Cutting Crew,(I Just) Died In Your Arms,1980,0.625,0.726,11,-11.402,0,0.0444,0.0158,0.000169,0.0625,0.507,124.945,280400,4,76.0
517,517,3Cx4yrFaX8CeHwBMReOWXI,Billy Joel,We Didn't Start the Fire,1980,0.712,0.967,7,-5.206,1,0.047,0.0771,0.0,0.356,0.895,145.024,287733,4,74.0
518,518,2olVm1lHicpveMAo4AUDRB,Huey Lewis & The News,The Power Of Love,1980,0.768,0.829,5,-5.109,1,0.0313,0.0964,2.92e-05,0.097,0.962,118.773,234333,4,74.0
519,519,1ynmMEK1fkyiZ6Z6F3ThEt,The J. Geils Band,Centerfold,1980,0.653,0.677,0,-12.244,1,0.0396,0.249,0.0,0.403,0.888,114.37,216533,4,72.0
520,520,0qxYx4F3vm1AOnfux6dDxP,Paul Simon,You Can Call Me Al,1980,0.776,0.763,5,-8.124,1,0.0534,0.182,0.00647,0.077,0.82,128.433,280000,4,74.0
521,521,43btz2xjMKpcmjkuRsvxyg,John Mellencamp,Jack & Diane,1980,0.811,0.41,9,-8.214,1,0.0391,0.0365,6.63e-06,0.0799,0.626,103.965,254493,4,73.0
522,522,46eu3SBuFCXWsPT39Yg3tJ,Michael Jackson,Don't Stop 'Til You Get Enough,1980,0.878,0.821,11,-9.875,1,0.089,0.126,0.0461,0.183,0.947,118.881,365467,4,75.0
523,523,0dOg1ySSI7NkpAe89Zo0b9,Bruce Springsteen,Born in the U.S.A.,1980,0.398,0.952,4,-6.042,1,0.061,0.000373,7.75e-05,0.1,0.584,122.093,278680,4,73.0
524,524,0oerlffJSzhRVvtDfLcp3N,Bon Jovi,Wanted Dead Or Alive,1980,0.252,0.802,7,-3.976,1,0.0391,0.13,0.0146,0.309,0.253,150.056,308667,4,74.0
525,525,4LFwNJWoj74Yd71fIr1W8x,Richard Marx,Right Here Waiting,1980,0.395,0.252,0,-13.589,1,0.0301,0.8,0.0,0.101,0.126,177.679,264333,4,75.0
526,526,7j74lucZ59vqN67Ipe2ZcY,Daryl Hall & John Oates,Maneater,1980,0.724,0.498,11,-13.083,0,0.0423,0.0405,8.56e-05,0.0761,0.823,88.825,273173,4,76.0
527,527,54X78diSLoUDI3joC2bjMz,Prince,Purple Rain,1980,0.367,0.452,10,-10.422,1,0.0307,0.0353,0.00228,0.689,0.189,113.066,520787,4,74.0
528,528,5SZ6zX4rOrEQferfFC2MfP,Aerosmith,Walk This Way,1980,0.653,0.73,5,-10.613,1,0.043,0.0114,1.03e-05,0.0754,0.894,108.705,220400,4,74.0
529,529,7oOOI85fVQvVnK5ynNMdW7,Michael Jackson,Rock with You - Single Version,1980,0.808,0.535,1,-12.521,1,0.0353,0.179,9.91e-05,0.158,0.848,114.031,220627,4,74.0
530,530,63CHa6rmamv9OsehkRD8oz,Phil Collins,Against All Odds (Take a Look at Me Now) - 2016 Remaster,1980,0.58,0.498,1,-6.901,1,0.0277,0.198,0.0,0.132,0.111,116.271,206360,4,74.0
531,531,1hlveB9M6ijHZRbzZ2teyh,Twisted Sister,We're Not Gonna Take It,1980,0.502,0.924,4,-6.299,1,0.0503,0.0127,0.0,0.162,0.922,149.186,219667,4,73.0
532,532,4uOKFydzAejjSFqYbv1XPt,UB40,Red Red Wine,1980,0.857,0.468,1,-8.53,1,0.0476,0.00414,1.32e-05,0.269,0.843,89.119,183733,4,72.0
533,533,0G21yYKMZoHa30cYVi1iA8,Guns N' Roses,Welcome To The Jungle,1980,0.453,0.987,8,-4.485,1,0.0889,0.0195,0.283,0.268,0.316,123.544,273480,4,73.0
534,534,6RNDeRnWsRMjPdNVgupZCs,Stevie Wonder,I Just Called To Say I Love You,1980,0.748,0.551,1,-9.054,1,0.0239,0.243,1.57e-06,0.0943,0.65,113.535,262240,4,74.0
535,535,5Hyr47BBGpvOfcykSCcaw9,Bonnie Tyler,"Holding Out for a Hero - From ""Footloose"" Soundtrack",1980,0.616,0.685,9,-15.289,0,0.04,0.0245,1.13e-05,0.0491,0.895,150.055,348333,4,73.0
536,536,5vmRQ3zELMLUQPo2FLQ76x,Bronski Beat,Smalltown Boy,1980,0.685,0.584,5,-10.616,0,0.0276,0.288,0.00918,0.124,0.939,134.546,302413,4,72.0
537,537,4d6eqRtpDX7tydHJGDZUBQ,Fine Young Cannibals,She Drives Me Crazy,1980,0.799,0.687,2,-5.682,1,0.0431,0.193,0.000188,0.0307,0.965,108.804,215773,4,73.0
538,538,3PzsbWSQdLCKDLxn7YZfkM,Bruce Springsteen,I'm On Fire,1980,0.62,0.446,1,-14.451,0,0.0347,0.589,0.0299,0.0727,0.868,88.591,155880,4,74.0
539,539,4euAGZTszWPrriggYK0HG9,ABBA,Lay All Your Love On Me,1980,0.678,0.727,2,-7.844,0,0.0258,0.117,0.00396,0.354,0.71,133.481,274467,4,73.0
540,540,7gSQv1OHpkIoAdUiRLdmI6,Tom Petty,I Won't Back Down,1980,0.765,0.476,7,-13.487,1,0.0329,0.0504,2.76e-06,0.165,0.965,114.02,178360,4,74.0
541,541,6eN1f9KNmiWEhpE2RhQqB5,Guns N' Roses,Paradise City,1980,0.268,0.98,11,-5.958,1,0.103,0.0192,0.00709,0.182,0.395,100.315,405600,4,72.0
542,542,31H6au3jhblhr6MMJiXnCq,Eric Carmen,"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",1980,0.712,0.549,5,-9.484,1,0.0254,0.011,0.0,0.118,0.552,109.882,251067,4,73.0
543,543,1NCuYqMc8hKMb4cpNTcJbD,Phil Collins,Another Day in Paradise - 2016 Remaster,1980,0.78,0.565,3,-7.32,0,0.0306,0.736,0.00269,0.063,0.365,101.967,322133,4,73.0
544,544,44aTAUBF0g6sMkMNE8I5kd,The Police,Every Little Thing She Does Is Magic,1980,0.558,0.768,2,-9.997,1,0.0343,0.121,0.0626,0.124,0.429,81.909,260573,4,73.0
545,545,3oEkrIfXfSh9zGnE7eBzSV,ABBA,The Winner Takes It All,1980,0.454,0.788,6,-6.748,1,0.0371,0.574,0.000766,0.0859,0.52,126.15,294720,4,74.0
546,546,1UBQ5GK8JaQjm5VbkBZY66,ZZ Top,Sharp Dressed Man - 2008 Remaster,1980,0.601,0.859,5,-5.263,1,0.0276,0.000359,0.00124,0.0871,0.446,125.145,258027,4,72.0
